essay_id,deberta_3891_feat_0,deberta_3891_feat_1,deberta_3891_feat_2,deberta_3891_feat_3,deberta_3891_feat_4,deberta_3891_feat_5,deberta_5188_feat_0,deberta_5188_feat_1,deberta_5188_feat_2,deberta_5188_feat_3,deberta_5188_feat_4,deberta_5188_feat_5,deberta_6485_feat_0,deberta_6485_feat_1,deberta_6485_feat_2,deberta_6485_feat_3,deberta_6485_feat_4,deberta_6485_feat_5
0211cb6,2.8642743,2.6327791,1.2376801,-0.8561883,-2.74203,-2.977643,4.770078,2.401582,0.34967422,-1.4075229,-2.6995268,-2.529887,5.3804417,2.1380968,-0.093611464,-1.547246,-2.560546,-2.1804886
021271e,-1.1429259,3.6259553,4.8719783,-0.2983632,-3.9738088,-4.354306,-1.8173296,4.031001,5.851086,-1.0903099,-4.4123435,-4.356442,-1.8765681,4.4785075,5.825462,-1.5825934,-4.45529,-4.20816
0220c9f,-2.3672922,2.2122583,5.4530873,1.2457131,-3.3724444,-4.3100057,-2.8416858,1.9661114,6.232197,0.93424743,-3.4477694,-4.350348,-3.2029133,1.7964284,6.4644876,1.1571326,-3.4470115,-4.4215174
0224c63,0.21426149,5.293594,3.068938,-2.4850876,-3.787629,-3.549758,-0.6250567,6.0328627,3.321464,-2.9427533,-3.916825,-3.4643059,-0.17817302,6.561517,2.4227211,-3.3458555,-3.8017771,-3.2058249
0226250,-2.6506948,0.24639133,4.2547593,3.5302386,-2.063926,-4.519358,-3.3754525,-0.6906658,4.247449,4.370549,-1.434768,-4.6233463,-3.81332,-1.2434169,3.455157,5.160928,-0.6610211,-4.3060627
0226c11,-2.2650557,1.1563898,4.7504673,2.4095387,-2.9108381,-4.474564,-2.8087077,1.0389704,5.803333,2.1030078,-3.290373,-4.6802077,-3.2323508,0.65748775,5.807997,2.752974,-3.076027,-4.7412505
0227e67,-3.3361712,-1.7612163,1.8601923,4.012535,1.4415137,-2.591739,-3.4802456,-2.0187287,1.5402367,4.04218,2.0245485,-2.4779413,-3.8038344,-2.1934443,1.3647113,4.592416,2.1272697,-2.5426304
022a010,-3.6512263,-1.7477582,2.5851786,4.668772,0.6345647,-3.2864466,-3.8057482,-3.1438124,0.16154294,3.6745596,3.9266686,-0.81813896,-3.6417825,-3.1819074,-0.21438001,3.305769,4.1195645,-0.36367506
022b620,1.7397228,4.3462086,1.6874995,-1.8413754,-3.2715652,-3.4307117,2.0794246,5.1549544,1.0993563,-2.4621444,-3.6003382,-3.375478,1.7445124,5.723295,1.1014359,-2.9480844,-3.5937765,-3.288665
022d72e,-2.8165762,0.78659916,4.823761,2.9855182,-2.5038724,-4.57748,-3.5413296,-0.060362343,5.21674,3.5593243,-2.1090348,-4.801646,-3.6849685,0.2575659,5.4981055,3.5277915,-2.4247427,-4.9193907
0232d34,0.68560404,5.5026445,2.8218424,-2.6895318,-3.8234391,-3.6256776,0.19345309,6.4507422,2.8832228,-3.168731,-4.006097,-3.7181702,0.5928545,6.8628206,2.0333657,-3.6487503,-3.8020592,-3.314771
0232fa2,2.9211423,2.0938816,1.1452637,-0.6430281,-2.5691319,-2.8663971,4.951859,1.204346,0.18655208,-1.2296661,-2.2026248,-2.175784,5.1999283,1.2344089,0.03326094,-1.3230531,-2.2763758,-2.190599
0237cbd,0.68088204,4.3942585,3.338284,-1.1077675,-3.860925,-4.2253633,1.4543283,6.3121834,2.1821232,-2.9730601,-4.2325583,-3.8526874,1.3127598,6.653745,2.1554031,-3.2051392,-4.1893826,-3.786809
023ab53,-3.1250188,-0.4200284,4.047245,3.991484,-1.4556823,-4.20482,-3.6505785,-1.2754775,3.8785915,4.7066927,-0.8423724,-4.2340045,-4.0459647,-1.7487907,3.0111303,5.4280353,0.085820876,-3.8561294
023c138,-3.6228251,-1.2692997,3.1370573,4.6521964,-0.034384545,-3.8531363,-3.9789884,-2.0299053,2.308102,5.0015826,1.1726182,-3.3965614,-4.1213965,-2.2592947,1.7022346,5.2115993,1.6753762,-3.075396
024873e,-3.3345842,-0.93222857,3.435826,4.5130143,-0.5974098,-4.0421424,-3.8526459,-1.7639539,2.8553798,5.1601686,0.32762358,-3.8390384,-4.0885673,-2.2105486,1.9961617,5.498054,1.1784782,-3.3490818
024a3bb,0.64690506,5.5258904,2.5052931,-2.8645785,-3.6691453,-3.3443174,-0.559337,5.939763,3.4296708,-3.0780776,-3.8423376,-3.3038747,-0.77550334,6.037235,3.671692,-3.127997,-3.8628376,-3.3399818
025d46f,-1.3751708,3.0304658,5.191811,0.5839996,-4.0511756,-4.606925,-0.55374336,4.787711,5.1270943,-1.478094,-4.814599,-4.713995,-0.5719055,5.268938,5.1068377,-1.9351206,-4.9008784,-4.6140294
0262618,1.8225543,5.1587977,2.184063,-2.1913843,-3.7354074,-3.9226403,2.1460266,6.7501698,1.0278739,-3.4903386,-3.8483465,-3.4770145,2.21954,6.9728856,0.69439083,-3.7382576,-3.7619593,-3.2992647
026355a,-3.3946507,-0.5494689,3.9958885,4.3897505,-1.0298903,-4.3384943,-3.8218014,-1.362321,3.3220317,5.0039725,-0.054722067,-4.1733317,-4.0972075,-2.037793,2.0805132,5.4381027,1.1460279,-3.439654
0264158,-1.741466,2.5642598,5.090911,1.1103367,-3.6711903,-4.56238,-2.3615124,2.06119,6.0414457,1.1016947,-3.827737,-4.875469,-2.7948356,2.4681141,6.6110597,0.87367594,-4.0523343,-4.927186
0269b85,1.3540082,4.847783,2.4597871,-1.9837939,-3.5803037,-3.7887478,1.4288198,5.2746506,2.1173108,-2.4824815,-3.7186625,-3.738065,0.44396237,5.4908333,3.1063101,-2.4389033,-3.8819873,-4.0133357
0273b7b,-1.6681716,1.3255817,4.1210704,2.13354,-2.6827636,-4.353285,-2.42686,0.28781036,4.319057,2.9469824,-2.1194165,-4.53631,-2.3722339,1.0643015,4.798355,2.361124,-2.733185,-4.6246715
0279487,4.0360494,3.8175876,0.76452607,-1.9456792,-3.4180975,-3.251179,6.1684203,1.6735295,-0.6537489,-1.7329606,-2.4206045,-2.0477839,6.299813,2.3968308,-0.84425026,-2.0496135,-2.727341,-2.2168794
027a1f9,0.36951196,5.328079,2.469425,-2.9117277,-3.6646907,-3.0799913,-0.00414785,5.8693433,2.0758047,-3.5824685,-3.6476684,-2.6853397,-0.26873714,5.791836,2.2838247,-3.656715,-3.6099548,-2.6722276
0281195,2.4131742,5.1304092,1.7500238,-2.251796,-3.7602801,-3.7836792,4.701385,5.4129314,-0.78254515,-3.2156978,-3.392366,-2.6022618,3.2216797,6.5518866,-0.27230433,-3.5845366,-3.628722,-2.8678024
0286af8,0.030947253,5.0575075,3.5382578,-2.2382596,-4.000623,-3.7530773,-0.7437693,5.5888553,3.8336537,-2.9878118,-4.121716,-3.4124348,-0.70666254,5.9495053,3.5490985,-3.235588,-4.0667515,-3.2721598
028d00e,0.58868456,4.082791,3.4199402,-0.86133987,-3.8678038,-4.253084,0.98942685,5.4289746,3.1440382,-2.2632728,-4.4083166,-4.2567377,-0.4949513,4.874577,4.7596607,-1.5704663,-4.5784097,-4.6255107
0293f31,-3.5530396,-1.7848554,2.1575472,4.4092474,1.1606219,-2.9852967,-3.6130784,-1.8846501,2.019276,4.552264,1.3538187,-3.1292083,-3.9193118,-2.2251785,1.4566836,4.8785243,1.9590024,-2.7794628
0296469,-3.5337925,-1.63761,2.3604307,4.5575924,0.8285798,-3.2922242,-3.5432918,-1.6068476,2.5148945,4.734527,0.559319,-3.6818767,-3.7291532,-1.699165,2.1108387,5.0635757,0.9429148,-3.5320852
02a059f,-2.8401265,-1.2898711,2.1939414,3.9485939,0.65612006,-3.1695805,-3.3414562,-1.9417044,1.6269516,4.5081344,1.607597,-3.0018716,-3.6962996,-2.416814,0.97169334,4.746157,2.4590907,-2.4343157
02a1298,-0.046145998,3.772627,3.9319372,-0.51591164,-3.973279,-4.32546,0.8918055,5.99279,3.0517318,-2.764336,-4.513546,-4.1959124,0.33233857,6.268707,3.476015,-3.0068214,-4.5459814,-4.201833
02a1c3a,-3.4475229,-1.4194287,2.5561235,4.585233,0.6483015,-3.4347367,-3.5437744,-1.6113973,2.374102,4.7871575,0.8876161,-3.5451314,-3.8858209,-2.235993,1.368946,5.060486,1.987413,-2.8392923
02a7530,-1.7032905,2.025281,4.628228,1.6083661,-3.3931875,-4.5868955,-2.1877966,1.0233978,4.793022,2.4050422,-2.9383404,-4.819581,-2.6558669,1.1630437,5.2808785,2.4494157,-3.1608973,-4.910393
02a7cff,-0.6655739,1.3366657,2.8481245,1.8165195,-2.2437987,-4.215939,1.2151381,2.8964105,2.3926475,-0.26381496,-3.2941146,-3.99478,0.24915,3.274279,3.347921,-0.031697243,-3.5558896,-4.4014416
02a9d14,-2.0708818,2.8194141,5.3563933,0.48056382,-3.7142584,-4.40203,-3.321439,1.4640797,6.516768,1.2766196,-3.456693,-4.537755,-3.5893643,1.3152833,6.551243,1.532827,-3.3441586,-4.556414
02ab5d2,-3.4055095,-1.9632461,1.6825035,4.1514654,1.6918741,-2.436126,-3.4675405,-2.664494,0.38233334,3.4731803,3.4937286,-1.06411,-3.5783527,-2.5483446,0.54321444,3.9690282,3.1051822,-1.5771099
02b6da9,4.733181,4.681278,-0.3668466,-2.936351,-3.0770469,-2.7850473,6.3903995,2.5399845,-1.360091,-2.2340963,-2.3754303,-1.8203944,6.491256,2.7399113,-1.588725,-2.3554595,-2.4307246,-1.8175396
02c0440,-0.519882,2.019927,3.5418382,1.4281477,-2.9432073,-4.3843966,-0.9809918,2.5979085,4.7669907,0.866735,-3.6684687,-4.9170384,-2.0121272,2.2648134,5.6921787,1.4109193,-3.781568,-5.0995812
02c1ebd,-2.6021054,1.753393,5.502365,1.7672548,-3.1962495,-4.4805503,-2.571388,2.5043344,6.6941466,0.5964642,-4.0275846,-4.7905684,-3.0728915,2.157243,6.91781,1.0580355,-3.8916934,-4.8438964
02cbcbc,-2.940933,-0.59074706,3.3205771,4.087748,-0.683046,-4.0637755,-2.694143,-0.20671447,3.6622667,3.6430974,-1.1885647,-4.37055,-3.240566,-0.19975914,4.068556,4.2073803,-1.3947797,-4.633223
02cd88d,5.187845,2.9242337,-0.212983,-2.0355685,-2.739026,-2.3099608,6.169747,1.15972,-0.7834303,-1.63737,-2.1130738,-1.6586045,6.454526,1.0679044,-1.0480218,-1.688156,-2.0918067,-1.545347
02cfa15,1.0216541,5.1522636,3.0172095,-2.3669715,-4.1617384,-3.86157,1.9349812,6.5993676,1.097417,-3.6513333,-4.0665426,-3.2519433,0.98317707,6.6727495,2.071725,-3.6115236,-4.1994805,-3.4736307
02d0224,1.2962624,5.512118,1.9970369,-2.8180423,-3.7498367,-3.2999063,1.4144748,6.6640034,1.1745579,-3.447693,-3.7944953,-3.0489476,1.6008847,6.9456916,0.82455724,-3.6379128,-3.7131789,-2.9419832
02d1c60,0.6189227,4.6019945,3.276267,-1.6468168,-4.0111647,-3.9378083,1.2412894,5.298603,2.5768356,-2.1846972,-4.1196566,-3.8681898,1.8099732,6.141033,1.7609663,-2.988628,-4.1173162,-3.5281086
02d481d,-1.8691489,-2.3177044,-0.90534425,-0.16552122,2.0338342,3.5328827,-2.429462,-2.760679,-1.3135313,0.26889792,3.661406,3.2928011,-2.299332,-2.8245416,-1.2119837,0.117966734,3.1569698,3.6050272
02d8dd2,-3.750918,-2.7090883,0.84482145,4.022595,2.7691076,-1.470404,-3.8216999,-2.497239,1.1626433,4.5560026,2.4366574,-2.4648736,-3.905976,-2.6042752,0.82311106,4.7495303,2.6199722,-2.301589
02da02a,-3.0314531,-0.13823967,4.23676,3.932392,-1.7156519,-4.439603,-2.7417953,0.65227515,5.408886,2.6973617,-2.9251602,-5.001831,-3.405367,-0.20000039,4.7180753,4.012653,-2.0923166,-4.8918266
02dabc0,-0.35118708,4.5933833,4.1191216,-1.5142422,-4.125694,-4.085444,-0.16805044,5.505474,3.8931375,-2.4551466,-4.388608,-4.0417533,-0.7879021,5.4610944,4.4905825,-2.378948,-4.3952746,-4.098737
02ecf18,3.8698323,4.8225436,0.400887,-2.6762743,-3.4510825,-3.2191033,4.081599,5.8585277,-0.37688473,-3.4282095,-3.6346376,-3.0689929,4.0503726,6.0438533,-0.5394624,-3.584457,-3.6081405,-3.0164733
02f131c,-0.64806074,2.2194946,3.8444116,1.3181244,-3.1776052,-4.4633884,-1.473237,2.3645916,5.1815224,0.9678415,-3.7152495,-4.9866595,-1.8730092,2.7212853,5.810649,1.0104874,-3.9622283,-5.184372
02f14c6,-0.56611884,2.6541905,3.6495116,0.40826458,-3.3475118,-4.0125084,1.0027064,3.8052094,2.6462317,-1.4501759,-3.872437,-3.74346,0.2768234,4.02891,3.4310546,-1.6609951,-4.099642,-3.908654
02f6c8a,-3.710889,-2.5304306,1.3354908,4.438365,1.9889538,-2.1276605,-3.6930475,-3.4113226,-0.48469415,3.2239752,4.460015,0.041370258,-3.6709993,-3.3994865,-0.46273223,3.23413,4.315868,0.0026569543
0302537,-1.7131325,3.121763,5.2158804,0.42829677,-3.83813,-4.3954363,-2.7260354,2.5662775,6.5515246,0.5035566,-3.9945114,-4.6173706,-2.5926178,3.4516037,6.5178795,-0.31418574,-4.197214,-4.5014305
0305a15,4.720366,4.561581,-0.4062683,-2.9233625,-3.0696416,-2.5017517,6.3089337,2.415216,-1.2838867,-2.2313476,-2.292054,-1.6150612,6.382568,2.6075,-1.4483331,-2.3049448,-2.3476136,-1.6484123
0307ec7,-1.6822946,2.8728802,5.1199336,0.82019055,-3.6277454,-4.6373734,-1.3727208,5.04906,5.3200364,-1.8797269,-4.4065824,-4.354083,-1.2797415,5.684178,4.829133,-2.49016,-4.3169518,-4.120075
030b9ea,-1.697021,2.1250029,4.8363094,1.4091522,-3.447997,-4.4350758,1.4574003,5.5557446,2.2415905,-2.7970934,-4.2956476,-3.85743,0.13975056,5.471736,3.5427907,-2.6670346,-4.457526,-4.0266347
030cf8b,-3.233673,-1.5126631,2.0934944,4.1243896,1.059729,-2.9204712,-2.4649153,-0.43964696,2.7603621,3.4909034,-0.4325948,-3.8752754,-2.8459458,-0.4264889,2.83228,4.072055,-0.40956938,-4.0464864
0318358,-2.7513118,1.229504,5.2544093,2.3694477,-2.9584572,-4.5612283,-3.651979,-0.068488754,5.687619,3.369103,-2.4905708,-4.734582,-4.0430393,-0.36402026,5.3729324,3.9088573,-2.0690114,-4.621187
03194a0,-2.8117826,-0.27171975,3.8191526,3.8049705,-1.346435,-4.218245,-3.2274466,-0.9882912,3.3743389,4.4295754,-0.616595,-4.164468,-3.8416698,-1.7291402,2.5014846,5.273799,0.43842855,-3.7133112
031ab01,-3.6955938,-2.559369,1.0537694,3.9157417,2.6540167,-1.4390755,-3.68072,-2.6891246,0.53885245,3.7415671,3.420919,-1.1974918,-3.824032,-2.4340572,0.92762446,4.435474,2.7447498,-2.0113957
031bbb0,-2.7641537,1.3766857,5.3804774,2.2954395,-3.0273528,-4.627334,-3.450736,0.508582,6.0748076,2.6706796,-2.8843486,-4.7574263,-3.9862766,-0.36827043,5.3577204,3.8274193,-2.0289886,-4.6023564
031e4d6,-2.6417131,1.3493662,5.2312956,2.3722665,-3.036796,-4.558207,-3.402127,0.52550364,6.1030746,2.6311054,-2.9888406,-4.68272,-3.7994585,0.08118911,5.7392163,3.3848267,-2.6322489,-4.694099
03205e9,-2.0185404,0.2093557,3.4052956,3.3082938,-1.6448947,-4.2750645,-2.7545261,-0.9256343,2.7066915,4.085862,-0.45149228,-3.9563174,-3.281308,-1.3088433,2.273518,4.832508,0.12759486,-3.830565
032153a,-0.665596,2.20041,3.4237342,0.9813096,-2.9179533,-4.0759053,-1.4384876,2.5584402,4.732153,0.45188355,-3.550988,-4.454885,-1.8599446,3.2760377,5.3151116,-0.49292555,-3.9246476,-4.3382635
03237a6,-1.7137262,1.2066356,3.8554728,2.3903816,-2.26936,-4.374212,-0.73558414,3.3590035,4.305149,-0.0496538,-3.677748,-4.548447,-1.7209682,3.478718,5.4532514,-0.07158494,-3.9859905,-4.745111
0329d02,2.075397,5.750753,1.3616275,-3.1367974,-3.5925035,-3.1627579,2.528971,6.7597814,0.31819692,-3.6603093,-3.6343336,-2.8722844,2.5802014,6.8669667,0.074477375,-3.7169304,-3.5576696,-2.782568
032a3bf,-3.2766027,-1.6911584,1.8510975,4.0544767,1.441047,-2.5980284,-2.8827534,-1.001097,2.4404435,3.8790717,0.37373474,-3.4809914,-3.3246152,-1.2460269,2.190959,4.5519567,0.69385386,-3.4753842
032db9e,-3.5538685,-2.0953453,1.6530741,4.2001996,1.8132774,-2.3895574,-3.4082148,-2.161961,1.2819484,4.0882864,2.1856086,-2.4029849,-3.437618,-1.8556334,1.4917591,4.375792,1.6642114,-2.7927415
03314fd,-2.5911329,0.97154385,5.0631,2.7464993,-2.8330812,-4.6504555,-2.465582,1.4805226,5.935271,1.7846545,-3.638072,-4.9602942,-3.062644,1.2065352,6.3286386,2.059322,-3.5767524,-4.935933
0331f55,-3.404568,-1.8722521,1.6571366,4.116612,1.7020261,-2.3917725,-3.3927715,-2.133286,1.0533574,4.042212,2.3887715,-2.174173,-3.4477053,-1.727433,1.4094651,4.582373,1.6197038,-2.8660429
0338170,2.9653072,3.3800583,1.191781,-1.1854386,-3.0828688,-3.1028268,5.3267155,2.3346198,-0.30545187,-1.5602013,-2.657064,-2.3000333,5.5887995,2.3147056,-0.5570345,-1.631043,-2.70136,-2.192696
033a27e,2.1513891,5.883573,1.4317793,-3.1301823,-3.7752988,-3.4783325,2.5065677,6.86724,0.19592656,-3.5475004,-3.762639,-3.2840052,2.4078314,6.947644,0.06610149,-3.6434588,-3.6828501,-3.1830602
033aa4b,1.8735613,5.313957,1.8239986,-2.769586,-3.6447034,-3.434082,1.8340496,6.193579,1.1662542,-3.3751209,-3.7965055,-3.256458,1.6960794,6.209423,1.4306626,-3.3881783,-3.835183,-3.3589242
03448b6,-2.3450298,2.357417,5.5792084,1.0493661,-3.6152804,-4.357037,-3.312606,1.362225,6.578323,1.376233,-3.4318275,-4.4685664,-3.5738928,0.88693625,6.3966403,1.895953,-3.146345,-4.444376
0345980,-3.1516528,-0.40621334,4.038062,4.054805,-1.4252112,-4.315893,-3.725983,-1.8100718,2.6396177,4.953316,0.4995596,-3.6898015,-3.9588554,-1.8398615,2.476528,5.3134913,0.5246893,-3.7208
0347bb4,-1.6674291,3.5355272,5.0791154,-0.682066,-3.8792825,-4.043615,-2.3221097,3.6026154,6.25679,-0.85107255,-4.2262354,-4.311679,-2.6237645,3.5066557,6.51293,-0.6767122,-4.227127,-4.3616285
034dbcf,1.7712773,5.8651366,1.6591015,-3.0952,-3.6090627,-3.4574437,0.98681307,7.057108,1.2083918,-3.5935066,-3.6839454,-3.1611247,0.46523145,7.0946465,1.6409601,-3.6235228,-3.6838806,-3.228162
035a4d2,4.722136,1.6138476,0.14764152,-1.3219352,-2.299291,-2.1386929,5.505314,0.38759646,-0.4106004,-1.2682362,-1.7435054,-1.50939,5.7621408,0.2002898,-0.55134887,-1.2426788,-1.7263275,-1.4297223
035e3c7,-3.1183949,0.01700361,4.4517097,3.5544007,-1.7875082,-4.355789,-2.8638241,0.25587755,5.2428536,2.8574126,-2.5155516,-4.7621226,-3.4037974,0.009709242,5.213313,3.4242463,-2.2380342,-4.7480383
035e589,-3.6352973,-2.5879605,1.0147794,4.09376,2.5084743,-1.6461097,-2.8469455,-1.1705043,2.2405977,4.1489353,0.42293528,-3.4931307,-3.291727,-1.5200018,1.7859545,4.6808887,0.9954779,-3.2801178
035fd2d,-1.708296,2.0603015,4.68871,1.3258048,-3.3254526,-4.3676057,-1.5115768,2.3081088,5.026401,0.70539117,-3.5218103,-4.5368595,-2.0277886,2.429195,5.6193295,0.64722687,-3.7570415,-4.635122
03630c7,-2.1526034,1.7719386,5.017495,2.0562859,-3.144652,-4.5977187,-2.7048843,1.6306666,6.055186,1.737285,-3.4578266,-4.8130393,-3.0145116,2.0487967,6.478032,1.4188968,-3.7145956,-4.8406987
0364075,0.06846216,4.994759,3.6740088,-2.0706482,-4.138255,-3.9413738,-1.0948818,5.398537,4.6708508,-2.4812605,-4.346267,-3.924317,-1.2966669,5.6214285,4.6648326,-2.7331629,-4.307474,-3.8020456
036e19b,2.7758307,2.8274038,1.3417166,-0.8640073,-2.9357743,-3.210327,5.130901,1.5722694,0.043200452,-1.2716999,-2.4402711,-2.40004,4.0795326,3.0691826,0.7898349,-1.4609221,-3.2813544,-3.3035524
036f820,-1.9507563,2.1000383,5.0196137,1.6659702,-3.4247668,-4.666761,-2.2026188,2.6773646,6.182114,0.39925095,-4.0929556,-4.8465934,-2.6485977,2.5195959,6.514955,0.59448826,-4.097371,-4.8696356
03705ca,-3.2355227,-1.2919286,2.4502974,4.1214485,0.64594305,-3.2513032,-3.37833,-1.4781858,2.4496078,4.350911,0.69681764,-3.5039282,-3.7654176,-1.6910797,2.1564646,4.9367013,0.9393469,-3.4647124
0374dae,-1.0283864,3.3026416,4.8346477,0.14604005,-3.8223062,-4.4845567,-1.184326,3.1872556,5.102393,-0.19374208,-4.0012074,-4.486602,-1.9813029,2.6862578,5.9770975,0.34172085,-4.017864,-4.649834
037545d,-3.5235846,-1.6944649,2.355871,4.5869975,0.866277,-3.2291489,-3.5232773,-1.8328846,2.072354,4.730261,1.0810695,-3.3621342,-3.777329,-2.0679982,1.5869646,5.048287,1.57507,-3.1046002
0376bcb,-1.8069897,2.3167112,4.887898,1.0948468,-3.5973043,-4.416647,-1.6021627,2.1030374,5.016953,0.867306,-3.5521867,-4.4741945,-2.422025,1.8498,5.8199596,1.2975066,-3.6609871,-4.6543903
037ac1f,-1.8584334,2.0173943,4.8648057,1.8437437,-3.245051,-4.672878,-2.392277,2.3942008,6.2056055,0.9472882,-3.8779905,-4.8453484,-2.9732215,2.1796017,6.5932374,1.2370342,-3.8561976,-4.8922505
038fd62,0.03507556,5.165867,3.545406,-2.2991724,-3.9131782,-3.8579173,-0.55678284,6.0483766,3.5746381,-3.0378497,-4.105524,-3.7261493,-1.7316597,5.1977634,4.92294,-2.421437,-4.095093,-3.8806713
039b748,-3.1089375,-0.05170489,4.480723,3.8351195,-1.8599846,-4.4936337,-4.0380864,-1.7938244,3.1906002,5.2936444,0.114308506,-3.9740963,-4.2227902,-2.061324,2.5323057,5.646501,0.67315084,-3.6547444
039e817,1.5392996,4.7700105,2.348572,-1.8016417,-3.5723038,-3.8545473,-1.3903298,4.116964,5.0785956,-1.0337855,-4.019183,-4.44399,-2.378367,3.5051067,5.8787208,-0.5333347,-3.973817,-4.4592524
039fed8,-2.2778897,1.368466,4.8663144,2.436425,-2.7336645,-4.56553,-0.02893158,4.486259,3.9725983,-1.3511819,-4.09395,-4.326065,-1.0626167,4.3219724,5.0939565,-1.120623,-4.2630386,-4.4558434
03ae0c4,-3.6053746,-2.984267,0.07783253,3.057599,3.4284759,0.021312848,-3.3885741,-2.4127448,0.7402152,3.8646977,2.8862455,-1.7086719,-3.5331216,-2.4315522,0.67594707,4.160111,2.8308344,-1.8610548
03afc1e,0.62324184,5.476449,2.6110847,-2.8442771,-3.6991143,-3.3051078,-0.21073882,6.3091063,2.761074,-3.2217994,-3.7659714,-3.1442006,-0.16586637,6.5287814,2.6761415,-3.3287227,-3.7726376,-3.164344
03c0382,-3.6500707,-1.0350629,3.703813,4.516391,-0.6399226,-3.9871454,-4.268845,-2.9502344,1.2580848,4.9384522,2.6848261,-2.2380416,-4.3294005,-2.8339274,1.2314539,5.2318354,2.4663215,-2.4178865
03c7046,-3.150382,-1.0418438,2.7897956,4.1482897,0.121803746,-3.5920825,-2.3733737,0.26968023,3.837126,2.999766,-1.594894,-4.3143663,-2.5740445,0.7595572,4.463391,2.8612943,-2.1092565,-4.529542
03c75d3,-3.7131882,-2.630285,0.95159423,4.102017,2.577534,-1.559973,-3.6416166,-3.1978965,-0.30948043,3.2460833,4.2805433,-0.18197766,-3.6947463,-3.0909548,-0.13251038,3.553541,3.9565868,-0.5766761
03ca725,-1.5768651,3.0208666,5.190646,0.5800391,-3.7837539,-4.5720377,-1.7316931,3.198349,5.86644,0.09106456,-4.1149044,-4.7642975,-2.2781382,2.7714689,6.263819,0.6775738,-4.048089,-4.9055796
03ce0a7,-3.0454984,-0.1349195,4.268077,3.9521096,-1.6792501,-4.529909,-3.599573,-1.1768408,3.635338,4.8210287,-0.6475364,-4.3519588,-4.0587606,-1.5672511,3.1013527,5.4670463,-0.06982861,-4.086657
03d074f,-3.5636625,-1.2403556,3.2980473,4.6133146,-0.35384166,-3.8359377,-4.031589,-2.1816196,2.3460128,5.136899,1.1043117,-3.3876772,-4.249359,-2.5716333,1.5871606,5.3930917,1.8515047,-2.9229589
03d8fe8,-3.7360578,-2.615339,1.0767249,4.1423106,2.5452156,-1.6846677,-3.77409,-2.8465142,0.4430125,3.9701037,3.4664555,-1.314284,-3.7695396,-2.8097105,0.2976435,4.0500507,3.4381866,-1.2827724
03da458,-3.1041164,-0.54941356,3.57819,4.2944665,-0.90764153,-4.2898216,-3.76571,-1.6990258,2.7588933,5.1402254,0.4328909,-3.889794,-4.0194206,-2.0000758,2.1495574,5.522251,0.9751274,-3.5747943
03dc26a,-1.2620913,3.7918298,5.0259733,-0.41015658,-3.9300156,-4.34796,-1.8543887,4.1781335,5.8528686,-1.0169678,-4.278191,-4.4571157,-0.11361693,6.287176,3.5081809,-2.9724865,-4.2940254,-3.87968
03e687e,-2.7898316,-0.65817606,2.821581,3.7721436,-0.10689631,-3.7141986,-1.8224875,1.085492,4.1068816,2.1682935,-2.3430436,-4.5428042,-2.5057528,1.0828729,4.760213,2.599205,-2.4989188,-4.7984457
03e804e,2.941672,2.257176,0.9319013,-0.85259974,-2.5315404,-2.591526,4.3410506,1.4561422,0.33890596,-1.0711011,-2.3804145,-2.465178,5.0605288,1.1613941,-0.016303532,-1.1995559,-2.2958183,-2.2859058
03ec474,-1.7276462,2.3858483,4.9461846,1.2457876,-3.4062972,-4.4979773,-2.4682388,2.2716572,5.743633,0.53583187,-3.7080925,-4.4821386,-2.2715821,3.5895321,5.965904,-0.7092707,-4.239293,-4.3527174
03ee9ea,-0.36299762,4.849655,3.9052064,-2.0915892,-3.97951,-3.8120866,-1.1211792,5.1021624,4.479799,-2.6254587,-4.160226,-3.615781,-0.86656314,5.684216,4.0049953,-3.0958912,-4.130804,-3.4904468
03f2d76,-2.5872746,1.3097042,5.1847224,2.3375793,-2.8218975,-4.523359,-3.0771213,1.0451862,6.200705,2.1385531,-3.1001318,-4.7183833,-3.2955651,1.3914225,6.566377,1.8734368,-3.358139,-4.7967615
03f8d0e,-1.4967794,2.8827634,5.1532884,0.5273166,-3.891807,-4.4755983,-2.188361,3.0091853,6.3348236,-0.1827421,-4.371519,-4.616365,-2.662581,2.6394365,6.6483755,0.12311052,-4.264808,-4.5683007
03f958f,-2.9884255,0.06617884,4.4780154,3.718926,-1.9438256,-4.5350947,-3.64605,-1.2157139,3.5920537,4.953607,-0.52665013,-4.3415427,-3.8912241,-1.1013833,3.747291,5.1901298,-0.77421594,-4.4660125
03fb253,-1.7459136,2.0579715,4.8301053,1.9156471,-3.231415,-4.769815,0.256023,5.499137,3.5435033,-2.317953,-4.3974833,-4.4197855,0.23603638,6.0299683,3.5281422,-2.7045803,-4.441669,-4.349868
03ff4c1,-1.6579015,0.7293108,3.4536002,2.7025268,-1.8355163,-4.170906,-1.5922455,1.256333,4.252862,2.0919774,-2.6461954,-4.539087,-2.3609939,0.96440387,4.595694,2.850743,-2.487665,-4.7006207
03ffbb2,-0.5495412,4.380063,4.33233,-1.3233658,-4.0478663,-4.0850353,-0.016322099,6.309086,3.0489247,-3.2176435,-4.139611,-3.4730268,0.1947354,6.6932473,2.6326566,-3.4830003,-4.065271,-3.3376682
